Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
1,1252,2295,745,1252,1997
1,1252,2295,951,1252,2203
1,1266,2320,544,1266,1810
1,1266,2320,961,1266,2227
1,1266,2320,544,1266,1810
1,2171,3578,906,2171,3077
1,487,783,124,487,611
1,2171,3578,835,2171,3006
1,1083,1701,550,1083,1633
1,713,1120,205,713,918
1,1555,2443,570,1555,2125
1,1555,2443,448,1555,2003
1,2171,3578,942,2171,3113
1,2171,3578,620,2171,2791
1,1083,1701,550,1083,1633
1,344,540,99,344,443
1,344,540,185,344,529
1,344,540,185,344,529
1,713,1120,261,713,974
1,713,1120,205,713,918
1,1083,1701,397,1083,1480
1,487,783,132,487,619
1,487,783,194,487,681
1,2171,3578,620,2171,2791
1,2171,3578,1335,2171,3506
1,2171,3578,1335,2171,3506
9,26,70,352,234,586
14,26,70,596,364,960
28,3,9,163,84,247
7,3,9,38,21,59
29,8,21,365,232,597
15,8,21,189,120,309
9,8,21,113,72,185
22,8,21,277,176,453
30,8,21,377,240,617
23,1,2,23,23,46
17,1,2,17,17,34
26,1,2,25,26,51
8,2,5,23,16,39
27,2,5,78,54,132
11,13,35,161,143,304
6,13,35,88,78,166
16,1,2,9,16,25
23,1,2,13,23,36
23,1,2,17,23,40
27,1,2,20,27,47
1,2,5,3,2,5
17,2,5,48,34,82
29,2,5,81,58,139
15,12,33,295,180,475
3,12,33,59,36,95
18,12,33,354,216,570
30,2,5,71,60,131
22,2,5,52,44,96
10,13,35,213,130,343
6,12,33,100,72,172
11,12,33,184,132,316
28,9,25,322,252,574
30,9,25,345,270,615
27,1,2,26,27,53
7,1,4,15,7,22
29,1,4,61,29,90
23,1,4,57,23,80
20,1,4,50,20,70
22,1,4,47,22,69
7,1,4,15,7,22
14,9,25,221,126,347
21,11,30,386,231,617
6,11,30,110,66,176
9,1,2,6,9,15
15,1,2,10,15,25
20,1,4,47,20,67
3,1,4,7,3,10
21,2,5,49,42,91
17,2,5,40,34,74
1,2,5,2,2,4
2,1,4,6,2,8
10,1,4,30,10,40
21,1,2,20,21,41
12,8,21,111,96,207
22,8,21,203,176,379
15,11,30,276,165,441
10,11,30,184,110,294
9,2,5,27,18,45
27,1,2,25,27,52
12,8,21,123,96,219
4,8,21,41,32,73
24,1,2,18,24,42
1,1,2,1,1,2
16,12,33,220,192,412
25,11,29,320,275,595
1,8,21,12,8,20
11,8,21,99,88,187
12,8,21,108,96,204
29,8,21,298,232,530
21,1,2,21,21,42
12,1,2,12,12,24
11,1,2,11,11,22
28,1,4,80,28,108
27,1,4,77,27,104
27,11,29,345,297,642
9,2,5,19,18,37
3,2,5,6,6,12
4,1,2,3,4,7
30,1,2,22,30,52
18,8,21,185,144,329
27,9,25,419,243,662
1,1482,2384,878,1482,2360
1,755,1215,411,755,1166
1,755,1215,375,755,1130
1,461,742,162,461,623
18,24,64,674,432,1106
30,24,64,1162,720,1882
5,2,5,15,10,25
2,2,5,6,4,10
19,2,5,56,38,94
9,2,5,27,18,45
10,3,9,58,30,88
19,4,10,72,76,148
22,4,10,84,88,172
9,2,5,21,18,39
14,2,5,33,28,61
24,7,9,46,168,214
16,7,9,31,112,143
10,7,9,19,70,89
29,3,8,143,87,230
30,3,8,140,90,230
26,8,22,272,208,480
13,8,22,162,104,266
21,8,22,285,168,453
21,8,22,285,168,453
28,8,22,281,224,505
30,8,22,374,240,614
7,8,22,96,56,152
14,8,22,193,112,305
2,8,22,28,16,44
10,8,22,138,80,218
30,9,24,436,270,706
12,13,35,172,156,328
1,13,35,16,13,29
5,13,35,98,65,163
30,13,35,513,390,903
18,13,35,257,234,491
14,13,35,220,182,402
17,13,35,362,221,583
2,13,35,41,26,67
14,13,35,220,182,402
6,13,35,128,78,206
14,13,35,205,182,387
1,13,35,22,13,35
1,13,35,14,13,27
4,13,35,87,52,139
25,13,35,541,325,866
15,13,35,325,195,520
18,13,35,308,234,542
1,13,35,16,13,29
28,42,54,94,1176,1270
5,38,50,58,190,248
24,42,54,275,1008,1283
22,38,50,22,836,858
24,42,54,120,1008,1128
29,38,50,87,1102,1189
11,38,50,127,418,545
29,38,50,160,1102,1262
21,42,54,3,882,885
1,1898,3375,937,1898,2835
1,1266,2320,892,1266,2158
1,1266,2320,636,1266,1902
1,420,769,341,420,761
1,1252,2295,951,1252,2203
1,1252,2295,997,1252,2249
1,295,540,240,295,535
1,1898,3375,870,1898,2768
1,713,1120,385,713,1098
1,487,783,280,487,767
1,2171,3578,942,2171,3113
1,2171,3578,942,2171,3113
1,2171,3578,656,2171,2827
1,713,1120,161,713,874
1,2171,3578,1371,2171,3542
1,344,540,77,344,421
1,2171,3578,835,2171,3006
1,2171,3578,1371,2171,3542
21,26,70,909,546,1455
22,26,70,953,572,1525
23,26,70,706,598,1304
9,3,9,39,27,66
18,2,5,34,36,70
1,2,5,2,2,4
22,1,2,21,22,43
1,1,2,1,1,2
1,1,2,1,1,2
8,1,2,8,8,16
17,12,33,335,204,539
30,2,5,89,60,149
16,2,5,47,32,79
7,1,2,7,7,14
30,1,2,29,30,59
23,1,2,22,23,45
24,1,2,23,24,47
12,1,2,12,12,24
28,2,5,74,56,130
1,2,5,3,2,5
1,1,2,1,1,2
28,1,2,18,28,46
7,1,2,4,7,11
22,9,25,281,198,479
29,9,25,370,261,631
9,9,25,115,81,196
1,1,4,2,1,3
16,2,5,37,32,69
21,8,21,242,168,410
21,8,21,242,168,410
7,8,21,81,56,137
11,2,5,31,22,53
29,2,5,81,58,139
19,1,2,14,19,33
15,1,2,11,15,26
17,9,25,213,153,366
23,9,25,288,207,495
1,9,25,13,9,22
29,2,5,55,58,113
26,1,2,25,26,51
2,1,2,2,2,4
11,2,5,32,22,54
2,2,5,6,4,10
11,2,5,32,22,54
3,1,2,3,3,6
8,1,2,8,8,16
12,1,2,12,12,24
16,1,2,15,16,31
26,1,2,17,26,43
12,1,2,7,12,19
2,1,2,1,2,3
1,1482,2384,521,1482,2003
1,1482,2384,807,1482,2289
1,1482,2384,878,1482,2360
1,755,1215,193,755,948
1,1482,2384,568,1482,2050
1,461,742,185,461,646
6,24,64,236,144,380
1,24,64,27,24,51
28,24,64,1102,672,1774
4,45,120,300,180,480
7,59,159,455,413,868
26,3,9,147,78,225
18,3,9,102,54,156
1,2,5,2,2,4
2,2,5,4,4,8
16,2,5,46,32,78
21,4,10,99,84,183
18,4,10,85,72,157
11,4,10,42,44,86
21,4,10,122,84,206
13,4,10,75,52,127
2,2,5,4,4,8
29,2,5,57,58,115
23,2,5,67,46,113
23,2,5,67,46,113
20,2,5,39,40,79
1,2,5,2,2,4
24,2,5,53,48,101
30,2,5,69,60,129
27,2,5,62,54,116
16,3,9,64,48,112
15,2,5,42,30,72
26,2,5,73,52,125
17,4,10,66,68,134
22,4,10,86,88,174
20,7,9,0,140,140
16,7,9,32,112,144
18,7,9,33,126,159
24,7,9,0,168,168
19,7,9,0,133,133
11,7,9,4,77,81
3,3,8,11,9,20
19,3,8,62,57,119
29,8,22,266,232,498
1,8,22,9,8,17
22,8,22,245,176,421
13,8,22,176,104,280
26,8,22,341,208,549
12,8,22,113,96,209
25,9,24,369,225,594
22,9,24,214,198,412
19,9,24,253,171,424
30,9,24,320,270,590
5,13,35,107,65,172
22,13,35,315,286,601
17,13,35,243,221,464
6,13,35,124,78,202
16,13,35,330,208,538
23,13,35,401,299,700
13,13,35,227,169,396
8,13,35,170,104,274
13,13,35,281,169,450
22,13,35,469,286,755
11,13,35,161,143,304
17,13,35,267,221,488
22,13,35,384,286,670
11,21,55,362,231,593
14,21,55,307,294,601
19,42,54,64,798,862
7,38,50,7,266,273
13,38,50,150,494,644
14,38,50,42,532,574
17,42,54,186,714,900
13,42,54,142,546,688
10,38,50,60,380,440
5,38,50,55,190,245
12,38,50,12,456,468
12,42,54,27,504,531
16,42,54,2,672,674
3,38,50,33,114,147
6,38,50,6,228,234
30,42,54,-29,1260,1231
3,42,54,0,126,126
20,38,50,20,760,780
1,1266,2320,1008,1266,2274
1,420,769,318,420,738
1,1266,2320,544,1266,1810
1,1252,2295,538,1252,1790
1,1252,2295,630,1252,1882
1,1266,2320,1054,1266,2320
1,420,769,318,420,738
1,1266,2320,961,1266,2227
1,1898,3375,1410,1898,3308
1,1266,2320,1008,1266,2274
1,2171,3578,1335,2171,3506
1,2171,3578,1264,2171,3435
1,2171,3578,1264,2171,3435
1,1083,1701,244,1083,1327
1,713,1120,205,713,918
1,1519,2443,631,1519,2150
1,1083,1701,550,1083,1633
1,1519,2443,411,1519,1930
1,713,1120,385,713,1098
1,487,783,194,487,681
1,344,540,110,344,454
1,344,540,191,344,535
21,26,70,895,546,1441
18,26,70,515,468,983
19,26,70,809,494,1303
3,26,70,86,78,164
26,26,70,744,676,1420
12,3,9,70,36,106
9,3,9,37,27,64
1,1,2,1,1,2
20,1,2,11,20,31
26,1,2,15,26,41
4,13,35,57,52,109
17,13,35,243,221,464
20,13,35,286,260,546
2,1,2,2,2,4
3,1,2,3,3,6
28,9,25,301,252,553
12,1,4,36,12,48
9,1,4,27,9,36
4,1,2,4,4,8
8,1,2,8,8,16
29,1,2,29,29,58
23,1,2,22,23,45
26,1,2,25,26,51
8,11,30,121,88,209
3,1,2,3,3,6
5,9,25,79,45,124
20,9,25,315,180,495
27,9,25,385,243,628
17,2,5,50,34,84
11,2,5,32,22,54
29,2,5,68,58,126
1,1,2,1,1,2
22,1,2,14,22,36
12,1,2,8,12,20
7,1,2,4,7,11
30,2,5,59,60,119
29,8,21,267,232,499
12,8,21,111,96,207
30,8,21,277,240,517
7,1,4,20,7,27
22,11,29,383,242,625
14,11,29,244,154,398
12,1,4,35,12,47
21,1,4,61,21,82
6,1,4,18,6,24
7,2,5,19,14,33
2,2,5,5,4,9
21,2,5,56,42,98
27,2,5,63,54,117
6,2,5,14,12,26
28,1,2,27,28,55
9,2,5,21,18,39
1,2,5,2,2,4
22,1,4,54,22,76
20,1,4,49,20,69
29,1,4,71,29,100
21,2,5,40,42,82
3,2,5,6,6,12
1,2,5,3,2,5
27,2,5,76,54,130
22,11,29,243,242,485
22,11,29,243,242,485
5,2,5,14,10,24
17,2,5,48,34,82
1,1482,2384,401,1482,1883
1,1482,2384,592,1482,2074
1,1482,2384,521,1482,2003
1,461,742,147,461,608
1,461,742,147,461,608
1,1482,2384,568,1482,2050
3,45,120,146,135,281
26,2,5,49,52,101
10,2,5,19,20,39
23,4,10,129,92,221
6,4,10,34,24,58
15,4,10,71,60,131
11,4,10,52,44,96
25,2,5,74,50,124
16,2,5,47,32,79
3,2,5,9,6,15
10,2,5,29,20,49
1,4,10,6,4,10
5,3,9,29,15,44
3,3,9,17,9,26
20,3,9,80,60,140
19,2,5,45,38,83
24,2,5,55,48,103
7,2,5,16,14,30
19,2,5,36,38,74
21,2,5,40,42,82
20,2,5,53,40,93
17,3,9,81,51,132
22,4,10,86,88,174
24,3,9,140,72,212
8,2,5,24,16,40
16,2,5,47,32,79
28,2,5,83,56,139
21,2,5,62,42,104
17,2,5,48,34,82
29,2,5,81,58,139
2,2,5,4,4,8
23,2,5,51,46,97
9,2,5,25,18,43
7,2,5,20,14,34
5,2,5,15,10,25
6,2,5,17,12,29
25,7,9,14,175,189
14,7,9,23,98,121
11,7,9,18,77,95
1,7,9,2,7,9
23,7,9,38,161,199
10,7,9,18,70,88
28,7,9,53,196,249
12,7,9,20,84,104
2,7,9,1,14,15
29,8,22,266,232,498
1,8,22,14,8,22
30,8,22,301,240,541
29,8,22,380,232,612
18,8,22,236,144,380
20,8,22,276,160,436
10,8,22,105,80,185
26,9,24,309,234,543
16,9,24,232,144,376
16,9,24,156,144,300
23,9,24,334,207,541
21,13,35,411,273,684
4,13,35,57,52,109
10,13,35,213,130,343
23,13,35,474,299,773
2,13,35,41,26,67
14,13,35,200,182,382
15,13,35,309,195,504
24,13,35,352,312,664
29,13,35,618,377,995
27,13,35,585,351,936
24,13,35,419,312,731
29,13,35,415,377,792
5,13,35,72,65,137
7,13,35,100,91,191
9,13,35,157,117,274
10,13,35,196,130,326
9,13,35,192,117,309
1,13,35,22,13,35
28,13,35,489,364,853
18,13,35,371,234,605
22,13,35,469,286,755
21,13,35,433,273,706
7,13,35,100,91,191
12,13,35,209,156,365
28,13,35,596,364,960
12,13,35,260,156,416
5,13,35,79,65,144
6,13,35,130,78,208
15,42,54,164,630,794
18,38,50,180,684,864
14,38,50,161,532,693
3,38,50,30,114,144
2,38,50,23,76,99
27,38,50,297,1026,1323
5,38,50,55,190,245
8,42,54,1,336,337
9,38,50,36,342,378
28,42,54,276,1176,1452
3,42,54,30,126,156
19,42,54,207,798,1005
1,1252,2295,538,1252,1790
1,1266,2320,961,1266,2227
1,1252,2295,561,1252,1813
1,1252,2295,745,1252,1997
1,1266,2320,1008,1266,2274
1,420,769,318,420,738
1,1266,2320,1031,1266,2297
1,295,540,148,295,443
1,1266,2320,1008,1266,2274
1,1252,2295,882,1252,2134
1,1266,2320,961,1266,2227
1,295,540,175,295,470
1,295,540,234,295,529
1,295,540,240,295,535
1,1266,2320,1008,1266,2274
1,1266,2320,1008,1266,2274
1,1252,2295,538,1252,1790
1,713,1120,362,713,1075
1,344,540,185,344,529
1,713,1120,385,713,1098
1,2171,3578,942,2171,3113
1,1083,1701,244,1083,1327
1,713,1120,250,713,963
1,1083,1701,550,1083,1633
1,344,540,185,344,529
1,344,540,191,344,535
1,1555,2443,570,1555,2125
1,1083,1701,584,1083,1667
1,1555,2443,790,1555,2345
1,1083,1701,550,1083,1633
1,2171,3578,1335,2171,3506
1,344,540,126,344,470
3,26,70,130,78,208
17,26,70,724,442,1166
21,26,70,601,546,1147
27,3,9,109,81,190
9,3,9,43,27,70
19,3,9,107,57,164
27,3,9,160,81,241
12,1,2,7,12,19
25,1,2,14,25,39
20,2,5,58,40,98
22,2,5,64,44,108
10,2,5,29,20,49
26,9,25,410,234,644
4,1,2,4,4,8
19,2,5,56,38,94
18,1,2,10,18,28
19,1,2,11,19,30
28,1,2,16,28,44
25,1,2,24,25,49
7,13,35,149,91,240
3,13,35,64,39,103
17,1,2,12,17,29
20,1,2,14,20,34
7,2,5,21,14,35
19,2,5,56,38,94
25,2,5,48,50,98
21,2,5,40,42,82
9,2,5,17,18,35
15,2,5,29,30,59
30,11,30,561,330,891
19,11,30,355,209,564
28,13,35,577,364,941
23,1,2,13,23,36
22,8,21,277,176,453
7,8,21,88,56,144
4,1,2,4,4,8
6,1,2,3,6,9
5,1,2,3,5,8
30,1,2,17,30,47
20,1,2,12,20,32
18,1,2,18,18,36
10,1,4,21,10,31
26,1,4,55,26,81
15,1,4,44,15,59
20,1,4,58,20,78
1,1482,2384,807,1482,2289
1,1482,2384,401,1482,1883
1,1482,2384,735,1482,2217
1,461,742,251,461,712
1,1482,2384,878,1482,2360
1,755,1215,448,755,1203
1,1482,2384,378,1482,1860
1,755,1215,436,755,1191
1,461,742,266,461,727
1,1482,2384,592,1482,2074
1,1482,2384,473,1482,1955
1,461,742,266,461,727
30,24,64,854,720,1574
21,45,120,1121,945,2066
10,59,159,984,590,1574
2,59,159,133,118,251
9,59,159,843,531,1374
5,59,159,397,295,692
9,59,159,714,531,1245
9,59,159,714,531,1245
27,3,9,145,81,226
17,3,9,91,51,142
9,4,10,50,36,86
13,4,10,73,52,125
29,3,9,164,87,251
12,2,5,25,24,49
29,2,5,55,58,113
3,2,5,6,6,12
3,2,5,9,6,15
12,3,9,64,36,100
19,3,9,102,57,159
29,3,9,119,87,206
8,3,9,33,24,57
20,2,5,59,40,99
30,2,5,89,60,149
13,7,9,21,91,112
1,7,9,2,7,9
14,7,9,23,98,121
9,7,9,12,63,75
27,7,9,49,189,238
5,7,9,2,35,37
16,7,9,13,112,125
24,3,8,95,72,167
20,3,8,79,60,139
10,8,22,136,80,216
27,8,22,265,216,481
22,8,22,289,176,465
5,8,22,68,40,108
14,8,22,174,112,286
10,8,22,136,80,216
19,8,22,258,152,410
25,8,22,345,200,545
7,8,22,73,56,129
17,9,24,247,153,400
24,9,24,348,216,564
25,9,24,351,225,576
12,9,24,177,108,285
4,9,24,45,36,81
25,9,24,351,225,576
19,13,35,272,247,519
17,13,35,350,221,571
9,13,35,195,117,312
4,13,35,78,52,130
10,13,35,171,130,301
2,13,35,43,26,69
10,13,35,213,130,343
14,13,35,288,182,470
12,13,35,172,156,328
16,13,35,341,208,549
24,13,35,377,312,689
22,13,35,476,286,762
24,13,35,419,312,731
3,13,35,64,39,103
26,13,35,408,338,746
15,13,35,236,195,431
18,13,35,383,234,617
28,13,35,489,364,853
16,21,55,359,336,695
14,21,55,445,294,739
8,38,50,88,304,392
16,38,50,176,608,784
8,38,50,20,304,324
14,38,50,140,532,672
22,42,54,216,924,1140
8,42,54,79,336,415
16,38,50,88,608,696
5,42,54,25,210,235
15,38,50,173,570,743
9,38,50,77,342,419
6,42,54,30,252,282
1,1266,2320,636,1266,1902
1,1252,2295,951,1252,2203
1,1266,2320,961,1266,2227
1,1252,2295,1020,1252,2272
1,420,769,318,420,738
1,1252,2295,882,1252,2134
1,420,769,241,420,661
1,420,769,318,420,738
1,1266,2320,892,1266,2158
1,1252,2295,745,1252,1997
1,1266,2320,1008,1266,2274
1,295,540,234,295,529
1,1252,2295,997,1252,2249
1,1252,2295,997,1252,2249
1,295,540,234,295,529
1,1898,3375,870,1898,2768
1,2171,3578,1157,2171,3328
1,713,1120,385,713,1098
1,1555,2443,790,1555,2345
1,2171,3578,942,2171,3113
1,2171,3578,942,2171,3113
1,2171,3578,942,2171,3113
1,1083,1701,550,1083,1633
1,713,1120,385,713,1098
1,1555,2443,570,1555,2125
1,713,1120,385,713,1098
1,344,540,174,344,518
1,344,540,83,344,427
13,26,70,554,338,892
5,3,9,22,15,37
7,3,9,41,21,62
9,8,21,113,72,185
12,1,2,12,12,24
7,1,2,7,7,14
19,1,2,18,19,37
24,1,2,23,24,47
8,1,2,5,8,13
6,1,2,4,6,10
29,1,4,86,29,115
19,1,2,11,19,30
3,1,2,2,3,5
23,13,35,490,299,789
10,13,35,213,130,343
23,2,5,64,46,110
19,2,5,53,38,91
26,2,5,73,52,125
17,2,5,48,34,82
2,1,2,1,2,3
22,1,2,16,22,38
12,2,5,35,24,59
1,1,2,1,1,2
29,1,2,21,29,50
4,1,2,3,4,7
2,2,5,4,4,8
16,2,5,30,32,62
30,1,2,28,30,58
3,1,2,3,3,6
22,1,2,20,22,42
29,1,2,27,29,56
3,1,2,3,3,6
25,2,5,74,50,124
5,2,5,15,10,25
5,2,5,11,10,21
5,2,5,11,10,21
13,2,5,31,26,57
11,2,5,26,22,48
14,8,21,120,112,232
5,1,4,14,5,19
22,1,4,62,22,84
13,9,25,166,117,283
10,9,25,128,90,218
5,9,25,64,45,109
14,1,2,14,14,28
13,1,2,13,13,26
28,13,35,459,364,823
12,13,35,197,156,353
30,1,2,17,30,47
24,1,2,14,24,38
9,8,21,92,72,164
2,8,21,21,16,37
29,1,4,72,29,101
28,2,5,66,56,122
29,2,5,68,58,126
22,9,25,281,198,479
24,2,5,56,48,104
30,2,5,71,60,131
20,2,5,47,40,87
4,8,21,50,32,82
21,8,21,264,168,432
2,8,21,24,16,40
10,8,21,122,80,202
1,1482,2384,473,1482,1955
1,755,1215,302,755,1057
1,755,1215,436,755,1191
1,755,1215,241,755,996
1,755,1215,205,755,960
1,461,742,125,461,586
29,24,64,1086,696,1782
8,59,159,775,472,1247
1,4,10,6,4,10
8,2,5,15,16,31
6,2,5,17,12,29
6,2,5,17,12,29
29,4,10,122,116,238
8,4,10,34,32,66
13,2,5,27,26,53
14,2,5,29,28,57
2,2,5,6,4,10
10,2,5,29,20,49
23,2,5,54,46,100
12,2,5,28,24,52
29,2,5,52,58,110
27,2,5,80,54,134
22,7,9,18,154,172
26,7,9,43,182,225
6,7,9,2,42,44
11,7,9,20,77,97
14,7,9,5,98,103
10,7,9,16,70,86
4,3,8,16,12,28
24,3,8,85,72,157
10,3,8,49,30,79
18,3,8,87,54,141
10,3,8,48,30,78
13,8,22,176,104,280
16,8,22,178,128,306
16,8,22,220,128,348
27,8,22,372,216,588
19,8,22,249,152,401
21,8,22,234,168,402
20,8,22,276,160,436
26,9,24,365,234,599
23,9,24,224,207,431
15,9,24,167,135,302
24,9,24,256,216,472
13,9,24,126,117,243
9,9,24,100,81,181
30,13,35,440,390,830
18,13,35,257,234,491
29,13,35,425,377,802
13,13,35,227,169,396
23,13,35,329,299,628
18,13,35,283,234,517
3,13,35,62,39,101
8,13,35,117,104,221
7,13,35,149,91,240
1,13,35,17,13,30
15,13,35,257,195,452
22,13,35,453,286,739
3,13,35,43,39,82
10,13,35,157,130,287
5,13,35,98,65,163
15,13,35,236,195,431
9,13,35,141,117,258
2,13,35,43,26,69
21,13,35,330,273,603
16,13,35,262,208,470
24,13,35,343,312,655
11,13,35,227,143,370
1,13,35,16,13,29
8,21,55,193,168,361
4,38,50,46,152,198
20,42,54,46,840,886
23,38,50,230,874,1104
18,42,54,90,756,846
10,42,54,23,420,443
1,1266,2320,1008,1266,2274
1,1912,3400,1046,1912,2958
1,420,769,334,420,754
1,1252,2295,1020,1252,2272
1,420,769,249,420,669
1,295,540,234,295,529
1,1252,2295,1020,1252,2272
1,1252,2295,538,1252,1790
1,1252,2295,538,1252,1790
1,2171,3578,620,2171,2791
1,1555,2443,448,1555,2003
1,713,1120,396,713,1109
1,1519,2443,826,1519,2345
1,1555,2443,302,1555,1857
1,1083,1701,380,1083,1463
1,1083,1701,312,1083,1395
1,1083,1701,550,1083,1633
1,2171,3578,763,2171,2934
1,2171,3578,763,2171,2934
1,1083,1701,244,1083,1327
1,713,1120,385,713,1098
1,1519,2443,606,1519,2125
1,344,540,191,344,535
1,1555,2443,448,1555,2003
1,344,540,99,344,443
1,1555,2443,570,1555,2125
1,344,540,126,344,470
1,344,540,126,344,470
1,487,783,288,487,775
1,344,540,110,344,454
1,2171,3578,1335,2171,3506
16,26,70,558,416,974
1,26,70,41,26,67
5,26,70,175,130,305
28,3,9,135,84,219
26,3,9,112,78,190
19,2,5,36,38,74
24,2,5,46,48,94
20,2,5,58,40,98
18,2,5,52,36,88
27,2,5,76,54,130
3,2,5,8,6,14
30,1,2,29,30,59
16,1,2,15,16,31
15,1,2,11,15,26
22,1,2,16,22,38
28,1,2,16,28,44
23,1,2,13,23,36
18,1,2,10,18,28
4,2,5,8,8,16
28,1,4,66,28,94
19,1,4,45,19,64
22,2,5,46,44,90
15,2,5,32,30,62
22,2,5,45,44,89
19,12,33,393,228,621
12,1,2,9,12,21
1,1,2,1,1,2
9,11,30,136,99,235
20,1,2,19,20,39
3,1,2,3,3,6
17,1,2,16,17,33
19,2,5,45,38,83
26,2,5,61,52,113
19,9,25,271,171,442
26,2,5,61,52,113
27,2,5,63,54,117
29,2,5,61,58,119
26,1,4,76,26,102
11,1,4,32,11,43
2,2,5,4,4,8
20,12,33,275,240,515
7,1,4,17,7,24
12,2,5,34,24,58
10,2,5,30,20,50
7,11,29,81,77,158
26,11,29,302,286,588
16,1,4,34,16,50
4,1,4,8,4,12
21,1,2,15,21,36
1,1,2,1,1,2
27,9,25,344,243,587
9,9,25,115,81,196
7,8,21,85,56,141
1,1482,2384,401,1482,1883
1,1482,2384,401,1482,1883
1,1482,2384,592,1482,2074
1,755,1215,411,755,1166
1,755,1215,448,755,1203
1,1482,2384,854,1482,2336
1,461,742,147,461,608
1,461,742,147,461,608
1,461,742,147,461,608
1,461,742,118,461,579
1,461,742,266,461,727
30,24,64,950,720,1670
27,24,64,1045,648,1693
18,3,9,106,54,160
24,2,5,59,48,107
19,4,10,89,76,165
28,4,10,132,112,244
6,2,5,17,12,29
10,2,5,28,20,48
6,4,10,25,24,49
9,4,10,38,36,74
21,4,10,122,84,206
15,4,10,87,60,147
30,4,10,114,120,234
10,4,10,38,40,78
19,4,10,106,76,182
16,4,10,90,64,154
18,3,9,82,54,136
29,3,9,132,87,219
16,2,5,46,32,78
25,2,5,73,50,123
18,2,5,52,36,88
11,2,5,32,22,54
1,4,10,4,4,8
14,4,10,53,56,109
19,3,9,90,57,147
27,3,9,128,81,209
19,3,9,83,57,140
30,3,9,131,90,221
26,2,5,77,52,129
8,2,5,24,16,40
24,7,9,39,168,207
10,7,9,18,70,88
29,7,9,53,203,256
19,7,9,36,133,169
7,7,9,1,49,50
20,7,9,36,140,176
22,3,8,106,66,172
4,8,22,54,32,86
25,8,22,262,200,462
18,8,22,197,144,341
5,8,22,50,40,90
13,8,22,179,104,283
10,9,24,145,90,235
30,9,24,320,270,590
28,9,24,299,252,551
11,9,24,117,99,216
2,13,35,31,26,57
3,13,35,64,39,103
22,13,35,322,286,608
7,13,35,149,91,240
29,13,35,597,377,974
11,13,35,227,143,370
5,13,35,73,65,138
25,13,35,358,325,683
23,13,35,474,299,773
12,13,35,209,156,365
15,13,35,257,195,452
9,13,35,195,117,312
23,13,35,361,299,660
29,13,35,455,377,832
17,13,35,297,221,518
28,13,35,459,364,823
23,13,35,329,299,628
16,13,35,313,208,521
12,13,35,247,156,403
16,13,35,341,208,549
18,13,35,295,234,529
11,21,55,241,231,472
4,21,55,88,84,172
3,42,54,0,126,126
18,42,54,177,756,933
7,38,50,39,266,305
15,38,50,83,570,653
8,42,54,79,336,415
20,42,54,89,840,929
30,38,50,30,1140,1170
14,38,50,140,532,672
10,42,54,44,420,464
3,42,54,0,126,126
12,38,50,120,456,576
17,42,54,186,714,900
26,42,54,59,1092,1151
29,42,54,66,1218,1284
18,42,54,80,756,836
1,1266,2320,1008,1266,2274
1,1252,2295,791,1252,2043
1,1266,2320,636,1266,1902
1,1252,2295,951,1252,2203
1,1252,2295,676,1252,1928
1,1266,2320,729,1266,1995
1,420,769,318,420,738
1,420,769,318,420,738
1,1252,2295,1020,1252,2272
1,295,540,234,295,529
1,1252,2295,538,1252,1790
1,420,769,188,420,608
1,1266,2320,1008,1266,2274
1,1266,2320,961,1266,2227
1,295,540,234,295,529
1,1266,2320,961,1266,2227
1,2171,3578,1335,2171,3506
1,2171,3578,942,2171,3113
1,2171,3578,942,2171,3113
1,1083,1701,244,1083,1327
1,713,1120,385,713,1098
1,713,1120,161,713,874
1,713,1120,161,713,874
1,344,540,191,344,535
1,713,1120,261,713,974
1,344,540,99,344,443
1,1083,1701,550,1083,1633
1,713,1120,205,713,918
1,713,1120,228,713,941
1,2171,3578,835,2171,3006
1,2171,3578,906,2171,3077
6,26,70,260,156,416
25,26,70,855,650,1505
18,26,70,515,468,983
15,26,70,440,390,830
21,3,9,118,63,181
23,1,2,22,23,45
6,1,2,6,6,12
8,2,5,23,16,39
23,2,5,68,46,114
11,2,5,32,22,54
2,2,5,4,4,8
30,9,25,323,270,593
2,9,25,22,18,40
6,1,2,3,6,9
29,1,2,17,29,46
22,1,4,65,22,87
26,2,5,75,52,127
5,2,5,15,10,25
18,2,5,52,36,88
7,2,5,13,14,27
8,2,5,15,16,31
25,2,5,48,50,98
7,2,5,21,14,35
1,11,29,17,11,28
15,11,29,253,165,418
11,11,29,185,121,306
4,1,2,3,4,7
14,1,4,40,14,54
5,1,4,14,5,19
19,1,2,12,19,31
5,1,2,5,5,10
3,11,30,53,33,86
27,2,5,63,54,117
15,2,5,35,30,65
20,1,2,20,20,40
12,1,4,27,12,39
5,8,21,43,40,83
24,8,21,206,192,398
1,2,5,3,2,5
30,1,4,88,30,118
25,1,4,73,25,98
7,2,5,20,14,34
3,2,5,9,6,15
16,1,2,9,16,25
23,2,5,44,46,90
25,1,4,61,25,86
5,1,4,12,5,17
4,2,5,11,8,19
9,2,5,25,18,43
15,2,5,42,30,72
1,1482,2384,449,1482,1931
1,1482,2384,878,1482,2360
1,461,742,185,461,646
1,755,1215,436,755,1191
1,755,1215,375,755,1130
